name,rate,rating_numerator,dog_stage,comments,retweet_count,favorite_count,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,expanded_urls,text_url,jpg_url,timestamp,rating_denominator,tweet_id
duke,1.1,11,,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,8183,22473,refrigerator,1.0,False,malinois,0.0,True,kelpie,0.0,True,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2016-10-24,10,790581949425475584
lfie,1.1,11,,RT @dog_rates: This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,4858,0,malamute,0.38,True,jean,0.07,False,keeshond,0.05,True,"https://twitter.com/dog_rates/status/763837565564780549/photo/1,https://twitter.com/dog_rates/status/763837565564780549/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,2016-10-25,10,791026214425268224
livvie,1.1,11,,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,608,2742,siberian husky,0.3,True,eskimo dog,0.16,True,malamute,0.05,True,https://twitter.com/dog_rates/status/734776360183431168/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,2016-05-23,10,734776360183431168
wllce,1.1,11,,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",4046,14685,vizsla,0.91,True,bloodhound,0.02,True,labrador retriever,0.01,True,https://twitter.com/dog_rates/status/809084759137812480/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,2016-12-14,10,809084759137812480
wffles,1.1,11,,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,2752,11363,vizsla,0.94,True,brittany spaniel,0.04,True,chesapeake bay retriever,0.0,True,https://twitter.com/dog_rates/status/806542213899489280/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,2016-12-07,10,806542213899489280
incredibly,1.1,11,,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,1388,7145,chow,0.84,True,pomeranian,0.04,True,eskimo dog,0.02,True,https://twitter.com/dog_rates/status/806219024703037440/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,2016-12-06,10,806219024703037440
dkot,1.1,11,,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,2659,6776,pug,0.89,True,goose,0.01,False,fur coat,0.01,False,"https://twitter.com/dog_rates/status/735635087207878657/photo/1,https://twitter.com/dog_rates/status/735635087207878657/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,2016-05-26,10,735635087207878657
mxroni,1.1,11,,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,1283,3934,cocker spaniel,0.96,True,toy poodle,0.01,True,soft-coated wheaten terrier,0.0,True,"https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,2016-05-27,10,735991953473572864
winston,1.1,11,,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,2887,11207,pembroke,0.46,True,chow,0.31,True,golden retriever,0.05,True,https://twitter.com/dog_rates/status/803276597545603072/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,2016-11-28,10,803276597545603072
,1.1,11,doggopupper,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",1573,7039,labrador retriever,0.9,True,beagle,0.02,True,rhodesian ridgeback,0.01,True,https://twitter.com/dog_rates/status/802265048156610565/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,2016-11-25,10,802265048156610565
chef,1.1,11,,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,3495,14685,pembroke,0.83,True,cardigan,0.17,True,chihuahua,0.0,True,https://twitter.com/dog_rates/status/800513324630806528/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,2016-11-21,10,800513324630806528
rory,1.1,11,pupper,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,1408,4367,cup,0.47,False,toy poodle,0.08,True,consomme,0.05,False,"https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,2016-05-28,10,736365877722001409
,1.1,11,,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,1509,5528,pembroke,0.94,True,cardigan,0.05,True,chihuahua,0.01,True,https://twitter.com/dog_rates/status/737678689543020544/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg,2016-05-31,10,737678689543020544
jeffrey,1.1,11,,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,3227,11065,malamute,0.99,True,siberian husky,0.01,True,eskimo dog,0.01,True,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,2016-11-17,10,799297110730567681
mister,1.1,11,,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,2863,9058,norfolk terrier,0.33,True,norwich terrier,0.23,True,australian terrier,0.21,True,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2016-11-17,10,799063482566066176
shdow,1.1,11,,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,1663,8246,west highland white terrier,0.54,True,cairn,0.18,True,norfolk terrier,0.16,True,https://twitter.com/dog_rates/status/798925684722855936/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,2016-11-16,10,798925684722855936
byley,1.1,11,puppo,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,1759,5575,chow,0.81,True,gibbon,0.03,False,pembroke,0.03,True,"https://twitter.com/dog_rates/status/738537504001953792/photo/1,https://twitter.com/dog_rates/status/738537504001953792/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,2016-06-03,10,738537504001953792
dvey,1.1,11,,RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,3924,0,papillon,0.53,True,collie,0.19,True,border collie,0.12,True,"https://twitter.com/dog_rates/status/771770456517009408/photo/1,https://twitter.com/dog_rates/status/771770456517009408/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,2016-11-15,10,798340744599797760
chrles,1.1,11,,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,1283,4127,bath towel,0.88,False,swab,0.02,False,american staffordshire terrier,0.02,True,https://twitter.com/dog_rates/status/738885046782832640/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg,2016-06-04,10,738885046782832640
romeo,1.1,11,,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,3562,13256,american staffordshire terrier,0.46,True,staffordshire bullterrier,0.16,True,weimaraner,0.14,True,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,2016-11-10,10,796759840936919040
ruby,1.1,11,,RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,16628,0,golden retriever,0.6,True,labrador retriever,0.14,True,seat belt,0.09,False,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,2016-11-09,10,796177847564038144
ruby,1.1,11,,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,16628,36177,golden retriever,0.6,True,labrador retriever,0.14,True,seat belt,0.09,False,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,2016-11-09,10,796149749086875649
,1.1,11,,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,2813,10139,cardigan,0.7,True,pembroke,0.26,True,papillon,0.02,True,https://twitter.com/dog_rates/status/796116448414461957/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,2016-11-08,10,796116448414461957
juno,1.1,11,,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",3338,11001,wire-haired fox terrier,0.46,True,lakeland terrier,0.27,True,english springer,0.08,True,"https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,2016-10-31,10,793226087023144960
newt,1.1,11,,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,2310,7740,lakeland terrier,0.27,True,irish terrier,0.22,True,airedale,0.13,True,https://twitter.com/dog_rates/status/793180763617361921/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,2016-10-31,10,793180763617361921
nid,1.1,11,,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,1984,6909,italian greyhound,0.19,True,bluetick,0.16,True,standard poodle,0.13,True,https://twitter.com/dog_rates/status/793150605191548928/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,2016-10-31,10,793150605191548928
robin,1.1,11,,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",4551,14202,labrador retriever,0.72,True,golden retriever,0.17,True,kuvasz,0.04,True,https://twitter.com/dog_rates/status/793120401413079041/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,2016-10-31,10,793120401413079041
remus,1.1,11,,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,2088,8029,komondor,0.94,True,swab,0.05,False,tibetan terrier,0.0,True,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2016-10-28,10,792050063153438720
bloo,1.1,11,pupper,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",7724,19881,wombat,0.46,False,norwegian elkhound,0.28,True,siamese cat,0.04,False,https://twitter.com/dog_rates/status/740676976021798912/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,2016-06-08,10,740676976021798912
scout,1.1,11,,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,8237,21252,golden retriever,0.99,True,cocker spaniel,0.0,True,great pyrenees,0.0,True,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,2016-09-25,10,779834332596887552
huxley,1.1,11,,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,851,3084,pembroke,0.36,True,papillon,0.26,True,chihuahua,0.13,True,https://twitter.com/dog_rates/status/747844099428986880/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,2016-06-28,10,747844099428986880
,1.1,11,,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,2894,7310,samoyed,1.0,True,eskimo dog,0.0,True,great pyrenees,0.0,True,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,2016-06-28,10,747933425676525569
jesse,1.1,11,,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,1034,4660,chow,0.72,True,brabancon griffon,0.06,True,rottweiler,0.06,True,https://twitter.com/dog_rates/status/768855141948723200/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,2016-08-25,10,768855141948723200
philbert,1.1,11,,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,6221,17814,vizsla,0.31,True,fountain,0.14,False,chesapeake bay retriever,0.11,True,https://twitter.com/dog_rates/status/767754930266464257/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,2016-08-22,10,767754930266464257
dex,1.1,11,,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,846,4147,beagle,0.86,True,basset,0.08,True,english foxhound,0.02,True,https://twitter.com/dog_rates/status/754449512966619136/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,2016-07-16,10,754449512966619136
brudge,1.1,11,,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,918,4484,doberman,0.95,True,vizsla,0.02,True,rhodesian ridgeback,0.01,True,https://twitter.com/dog_rates/status/766693177336135680/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,2016-08-19,10,766693177336135680
ngel,1.1,11,,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,571,4149,welsh springer spaniel,0.73,True,basset,0.1,True,brittany spaniel,0.06,True,https://twitter.com/dog_rates/status/766008592277377025/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,2016-08-17,10,766008592277377025
louie,1.1,11,pupper,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,2475,7842,golden retriever,0.83,True,labrador retriever,0.09,True,kuvasz,0.02,True,"https://twitter.com/dog_rates/status/765371061932261376/photo/1,https://twitter.com/dog_rates/status/765371061932261376/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2016-08-16,10,765371061932261376
winnie,1.1,11,,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR,2870,7616,golden retriever,0.87,True,labrador retriever,0.1,True,cocker spaniel,0.01,True,"https://twitter.com/dog_rates/status/754856583969079297/photo/1,https://twitter.com/dog_rates/status/754856583969079297/photo/1,https://twitter.com/dog_rates/status/754856583969079297/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg,2016-07-18,10,754856583969079297
